//con restarted
88863, 1.023, 1.022, 0.751,-0.10,1.785, 0.750, 201.105
88873, 1.030, 1.029, 0.751,-0.04,1.785, 0.750, 134.437
88883, 1.031, 1.031, 0.751,0.01,1.785, 0.750, 91.392
88893, 1.034, 1.035, 0.751,0.06,1.785, 0.750, 62.140
88903, 1.037, 1.038, 0.751,0.11,1.785, 0.750, 42.862
88913, 1.040, 1.042, 0.751,0.15,1.785, 0.750, 29.837
88923, 1.039, 1.042, 0.751,0.17,1.785, 0.750, 21.968
88933, 1.041, 1.043, 0.750,0.19,1.785, 0.750, 16.380
88943, 1.041, 1.044, 0.751,0.20,1.785, 0.750, 12.706
88953, 1.043, 1.046, 0.751,0.21,1.785, 0.750, 9.962
88964, 1.048, 1.051, 0.751,0.20,1.785, 0.750, 7.270
88973, 1.047, 1.050, 0.752,0.18,1.785, 0.750, 7.026
88983, 1.046, 1.048, 0.753,0.16,1.785, 0.750, 6.765
88993, 1.047, 1.049, 0.752,0.13,1.785, 0.750, 6.187
89004, 1.053, 1.055, 0.752,0.09,1.785, 0.750, 4.215
89013, 1.059, 1.060, 0.752,0.04,1.785, 0.750, 2.967
89023, 1.059, 1.059, 0.752,-0.02,1.785, 0.750, 3.721
89033, 1.062, 1.061, 0.752,-0.09,1.785, 0.750, 3.216
89043, 1.066, 1.064, 0.753,-0.17,1.785, 0.750, 2.734
89053, 1.071, 1.068, 0.752,-0.25,1.785, 0.750, 1.957
89063, 1.077, 1.072, 0.752,-0.35,1.785, 0.750, 1.434
89073, 1.078, 1.072, 0.752,-0.45,1.785, 0.750, 1.970
89083, 1.081, 1.074, 0.750,-0.57,1.785, 0.750, 1.752
89094, 1.087, 1.077, 0.750,-0.69,1.785, 0.750, 1.116
89103, 1.090, 1.080, 0.750,-0.82,1.785, 0.750, 0.994
89113, 1.093, 1.080, 0.751,-0.96,1.785, 0.750, 1.087
89123, 1.096, 1.082, 0.751,-1.11,1.785, 0.750, 0.948
89133, 1.102, 1.086, 0.751,-1.26,1.785, 0.750, 0.078
89143, 1.106, 1.087, 0.750,-1.42,1.785, 0.750, 0.160
89153, 1.108, 1.088, 0.751,-1.58,1.785, 0.750, 0.388
89163, 1.107, 1.084, 0.749,-1.74,1.785, 0.750, 1.629
89174, 1.114, 1.089, 0.749,-1.91,1.785, 0.750, 0.090
89183, 1.118, 1.091, 0.749,-2.08,1.785, 0.750, -0.198
89193, 1.122, 1.093, 0.749,-2.25,1.785, 0.750, -0.476
89203, 1.122, 1.090, 0.750,-2.42,1.785, 0.750, 0.559
89213, 1.129, 1.095, 0.750,-2.58,1.785, 0.750, -0.689
89223, 1.133, 1.097, 0.750,-2.74,1.785, 0.750, -0.769
89233, 1.131, 1.093, 0.750,-2.90,1.785, 0.750, 0.691
89243, 1.138, 1.098, 0.750,-3.05,1.785, 0.750, -0.684
89253, 1.142, 1.100, 0.751,-3.20,1.785, 0.750, -0.823
89263, 1.146, 1.103, 0.750,-3.34,1.785, 0.750, -0.954
89273, 1.148, 1.103, 0.750,-3.47,1.785, 0.750, -0.442
89283, 1.152, 1.105, 0.750,-3.59,1.785, 0.750, -0.597
89293, 1.155, 1.107, 0.750,-3.71,1.785, 0.750, -0.419
89304, 1.162, 1.112, 0.751,-3.82,1.785, 0.750, -1.362
89313, 1.164, 1.113, 0.750,-3.91,1.785, 0.750, -0.568
89323, 1.164, 1.111, 0.751,-4.00,1.785, 0.750, 0.414
