155003, 0.51, 0.50, 0.75,-0.70,3.50, 0.75, 13.90, 2267.41
155014, 0.51, 0.50, 0.75,-0.71,3.50, 0.75, 11.60, 1515.65
155023, 0.51, 0.50, 0.75,-0.72,3.50, 0.75, 9.69, 1016.40
155033, 0.52, 0.51, 0.75,-0.73,3.50, 0.75, 8.12, 686.18
155043, 0.52, 0.51, 0.75,-0.74,3.50, 0.75, 6.79, 463.77
155054, 0.52, 0.51, 0.75,-0.75,3.50, 0.75, 5.69, 317.32
155063, 0.52, 0.51, 0.75,-0.76,3.50, 0.75, 4.77, 218.80
155073, 0.51, 0.50, 0.75,-0.77,3.50, 0.75, 4.00, 154.10
155083, 0.52, 0.51, 0.75,-0.78,3.50, 0.75, 3.36, 109.35
155094, 0.52, 0.51, 0.75,-0.79,3.50, 0.75, 2.84, 80.04
155103, 0.52, 0.51, 0.75,-0.80,3.50, 0.75, 2.39, 61.37
155113, 0.52, 0.51, 0.75,-0.81,3.50, 0.75, 2.02, 48.10
155123, 0.52, 0.51, 0.75,-0.83,3.50, 0.75, 1.72, 39.68
155133, 0.52, 0.51, 0.75,-0.85,3.50, 0.75, 1.48, 33.06
155144, 0.52, 0.51, 0.75,-0.87,3.50, 0.75, 1.29, 28.25
155153, 0.53, 0.51, 0.75,-0.89,3.50, 0.75, 1.15, 25.99
155163, 0.53, 0.52, 0.75,-0.93,3.50, 0.75, 1.04, 23.88
155173, 0.53, 0.52, 0.75,-0.97,3.50, 0.75, 0.97, 22.12
155184, 0.54, 0.52, 0.76,-1.02,3.50, 0.75, 0.93, 21.22
155193, 0.54, 0.52, 0.76,-1.08,3.50, 0.75, 0.91, 21.78
155203, 0.54, 0.52, 0.76,-1.14,3.50, 0.75, 0.93, 21.48
155213, 0.54, 0.53, 0.76,-1.22,3.50, 0.75, 0.97, 20.13
155224, 0.55, 0.53, 0.76,-1.31,3.50, 0.75, 1.02, 19.64
155233, 0.55, 0.54, 0.76,-1.41,3.50, 0.75, 1.09, 19.27
